time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.20949e-06	1.42121
1	2.20949e-06	5.45969e-06	1.42121
2	5.45969e-06	1.02408e-05	1.42123
3	1.02408e-05	1.72739e-05	940.522
4	1.72739e-05	2.76198e-05	752.856
5	2.76198e-05	4.28387e-05	727.645
6	4.28387e-05	6.52261e-05	815.079
7	6.52261e-05	9.81585e-05	1015.63
8	9.81585e-05	0.000146603	1192.23
9	0.000146603	0.000217865	1349.5
10	0.000217865	0.000322693	1457.06
11	0.000322693	0.000476898	1532.07
12	0.000476898	0.000703737	1573.92
13	0.000703737	0.00103742	1556.53
14	0.00103742	0.00152828	1369.45
15	0.00152828	0.00225034	1059.99
16	0.00225034	0.0033125	820.691
17	0.0033125	0.00487496	1115.19
18	0.00487496	0.00717338	313478
19	0.00717338	inf	313478
