time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.55327e-06	1.22986
1	2.55327e-06	6.30918e-06	1.22986
2	6.30918e-06	1.18342e-05	1284.33
3	1.18342e-05	1.99616e-05	3202.62
4	1.99616e-05	3.19172e-05	748.739
5	3.19172e-05	4.95042e-05	1039.64
6	4.95042e-05	7.5375e-05	1380.55
7	7.5375e-05	0.000113431	973.652
8	0.000113431	0.000169413	929.893
9	0.000169413	0.000251764	1201.03
10	0.000251764	0.000372903	1422.24
11	0.000372903	0.000551101	1461.3
12	0.000551101	0.000813234	1324.3
13	0.000813234	0.00119884	1103.39
14	0.00119884	0.00176607	897.706
15	0.00176607	0.00260048	763.479
16	0.00260048	0.00382791	770.536
17	0.00382791	0.00563348	2020.6
18	0.00563348	0.00828952	3.65424
19	0.00828952	inf	3.65424
