time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.68071e-06	2.61057
1	1.68071e-06	4.15306e-06	2.61057
2	4.15306e-06	7.78994e-06	1095.44
3	7.78994e-06	1.31399e-05	291.684
4	1.31399e-05	2.10097e-05	466.4
5	2.10097e-05	3.25865e-05	536.287
6	3.25865e-05	4.96161e-05	952.66
7	4.96161e-05	7.4667e-05	1603.18
8	7.4667e-05	0.000111517	2338.16
9	0.000111517	0.000165725	2825.61
10	0.000165725	0.000245466	2840.12
11	0.000245466	0.000362766	2481.35
12	0.000362766	0.000535317	1953.62
13	0.000535317	0.000789142	1444.99
14	0.000789142	0.00116253	1061.22
15	0.00116253	0.00171178	814.767
16	0.00171178	0.00251974	675.615
17	0.00251974	0.00370828	1520.97
18	0.00370828	0.00545663	412285
19	0.00545663	inf	412285
