time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.15648e-06	2.71527
1	1.15648e-06	2.85768e-06	2.71527
2	2.85768e-06	5.36018e-06	4.7207
3	5.36018e-06	9.04141e-06	4347.03
4	9.04141e-06	1.44566e-05	2395.66
5	1.44566e-05	2.24224e-05	2643.95
6	2.24224e-05	3.41403e-05	2749.3
7	3.41403e-05	5.13776e-05	3104.18
8	5.13776e-05	7.67339e-05	3620.59
9	7.67339e-05	0.000114034	4023.32
10	0.000114034	0.000168902	4115.99
11	0.000168902	0.000249615	3812.28
12	0.000249615	0.000368346	3159.8
13	0.000368346	0.000543001	2438.35
14	0.000543001	0.000799922	1842.85
15	0.000799922	0.00117786	1374.09
16	0.00117786	0.00173381	1045.79
17	0.00173381	0.00255163	1074.2
18	0.00255163	0.00375465	149.376
19	0.00375465	inf	149.376
