time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.61863e-06	925.076
1	1.61863e-06	3.99967e-06	925.076
2	3.99967e-06	7.50223e-06	1002.12
3	7.50223e-06	1.26546e-05	350.905
4	1.26546e-05	2.02338e-05	2366.91
5	2.02338e-05	3.13829e-05	3467.77
6	3.13829e-05	4.77836e-05	2629.04
7	4.77836e-05	7.19093e-05	2679.15
8	7.19093e-05	0.000107399	3048.59
9	0.000107399	0.000159604	3347.24
10	0.000159604	0.0002364	3263.53
11	0.0002364	0.000349368	2809.85
12	0.000349368	0.000515546	2178.39
13	0.000515546	0.000759997	1332.98
14	0.000759997	0.00111959	642.5
15	0.00111959	0.00164856	388.186
16	0.00164856	0.00242668	515.231
17	0.00242668	0.00357132	6571.28
18	0.00357132	0.0052551	1.93999
19	0.0052551	inf	1.93999
