time_index	left_time_boundary	right_time_boundary	lambda
0	0	4.73619e-06	0.663009
1	4.73619e-06	1.17032e-05	0.663009
2	1.17032e-05	2.19519e-05	2175.88
3	2.19519e-05	3.70279e-05	354.519
4	3.70279e-05	5.92049e-05	281.875
5	5.92049e-05	9.18279e-05	347.522
6	9.18279e-05	0.000139817	587.572
7	0.000139817	0.00021041	683.067
8	0.00021041	0.000314253	591.878
9	0.000314253	0.000467009	510.506
10	0.000467009	0.000691717	448.696
11	0.000691717	0.00102227	447.381
12	0.00102227	0.00150851	508.708
13	0.00150851	0.00222379	690.162
14	0.00222379	0.00327597	1028.72
15	0.00327597	0.00482376	1361.68
16	0.00482376	0.00710058	2700.04
17	0.00710058	0.0104498	873.948
18	0.0104498	0.0153767	75.8623
19	0.0153767	inf	75.8623
