time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.19685e-06	2.62366
1	1.19685e-06	2.95745e-06	2.62366
2	2.95745e-06	5.54733e-06	2.62366
3	5.54733e-06	9.35708e-06	132.157
4	9.35708e-06	1.49613e-05	3290.62
5	1.49613e-05	2.32053e-05	4081.61
6	2.32053e-05	3.53323e-05	2365.31
7	3.53323e-05	5.31714e-05	2318.38
8	5.31714e-05	7.9413e-05	3122.67
9	7.9413e-05	0.000118015	3987.62
10	0.000118015	0.000174799	4238.01
11	0.000174799	0.00025833	3794.51
12	0.00025833	0.000381206	3029.62
13	0.000381206	0.000561959	2229.77
14	0.000561959	0.00082785	1557.18
15	0.00082785	0.00121898	1091.07
16	0.00121898	0.00179434	831.838
17	0.00179434	0.00264071	796.206
18	0.00264071	0.00388574	932.842
19	0.00388574	inf	932.842
