time_index	left_time_boundary	right_time_boundary	lambda
0	0	4.65616e-06	0.674406
1	4.65616e-06	1.15055e-05	0.674406
2	1.15055e-05	2.15809e-05	1454.42
3	2.15809e-05	3.64021e-05	346.319
4	3.64021e-05	5.82045e-05	452.275
5	5.82045e-05	9.02761e-05	966.574
6	9.02761e-05	0.000137454	503.604
7	0.000137454	0.000206854	402.607
8	0.000206854	0.000308943	458.854
9	0.000308943	0.000459118	562.227
10	0.000459118	0.000680027	539.556
11	0.000680027	0.00100499	461.127
12	0.00100499	0.00148302	496.695
13	0.00148302	0.00218621	705.752
14	0.00218621	0.00322061	1080.98
15	0.00322061	0.00474224	1236.2
16	0.00474224	0.00698059	1115.52
17	0.00698059	0.0102733	763.496
18	0.0102733	0.0151168	355.653
19	0.0151168	inf	355.653
