time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.9563e-06	1.0622
1	2.9563e-06	7.30508e-06	1.0622
2	7.30508e-06	1.37022e-05	3039
3	1.37022e-05	2.31125e-05	2.77559
4	2.31125e-05	3.69553e-05	376.807
5	3.69553e-05	5.73184e-05	352.909
6	5.73184e-05	8.72728e-05	267.476
7	8.72728e-05	0.000131336	451.476
8	0.000131336	0.000196155	395.635
9	0.000196155	0.000291504	378.861
10	0.000291504	0.000431765	516.442
11	0.000431765	0.000638091	819.684
12	0.000638091	0.000941602	1264.56
13	0.000941602	0.00138807	1667.01
14	0.00138807	0.00204484	1771.42
15	0.00204484	0.00301096	1643.92
16	0.00301096	0.00443214	1274.1
17	0.00443214	0.00652272	831.869
18	0.00652272	0.00959801	588.185
19	0.00959801	inf	588.185
