time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.68911e-06	552.256
1	1.68911e-06	4.17383e-06	552.256
2	4.17383e-06	7.8289e-06	428.034
3	7.8289e-06	1.32056e-05	864.324
4	1.32056e-05	2.11148e-05	1810.88
5	2.11148e-05	3.27494e-05	2171.67
6	3.27494e-05	4.98642e-05	2430.21
7	4.98642e-05	7.50403e-05	3015.1
8	7.50403e-05	0.000112075	3377.8
9	0.000112075	0.000166554	3273.8
10	0.000166554	0.000246693	2936.61
11	0.000246693	0.00036458	2472.12
12	0.00036458	0.000537994	1850.39
13	0.000537994	0.000793089	1234.09
14	0.000793089	0.00116834	881.256
15	0.00116834	0.00172034	798.222
16	0.00172034	0.00253234	901.428
17	0.00253234	0.00372682	1154.89
18	0.00372682	0.00548392	344.323
19	0.00548392	inf	344.323
