time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.79535e-06	1.12335
1	2.79535e-06	6.90736e-06	1.12335
2	6.90736e-06	1.29562e-05	3299.87
3	1.29562e-05	2.18542e-05	394.533
4	2.18542e-05	3.49433e-05	47.9644
5	3.49433e-05	5.41977e-05	332.642
6	5.41977e-05	8.25213e-05	457.354
7	8.25213e-05	0.000124186	516.965
8	0.000124186	0.000185475	373.713
9	0.000185475	0.000275633	400.935
10	0.000275633	0.000408258	564.071
11	0.000408258	0.000603351	834.412
12	0.000603351	0.000890337	1243.64
13	0.000890337	0.0013125	1843.91
14	0.0013125	0.00193351	2122.75
15	0.00193351	0.00284703	1806.18
16	0.00284703	0.00419083	1392.5
17	0.00419083	0.00616759	1053.2
18	0.00616759	0.00907545	554.795
19	0.00907545	inf	554.795
