time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.61706e-06	457.948
1	2.61706e-06	6.4668e-06	457.948
2	6.4668e-06	1.21299e-05	1323.28
3	1.21299e-05	2.04603e-05	1275.95
4	2.04603e-05	3.27146e-05	1400.04
5	3.27146e-05	5.07409e-05	668.225
6	5.07409e-05	7.7258e-05	223.728
7	7.7258e-05	0.000116265	252.906
8	0.000116265	0.000173645	343.534
9	0.000173645	0.000258053	487.812
10	0.000258053	0.000382219	671.008
11	0.000382219	0.000564869	1002.96
12	0.000564869	0.00083355	1412.83
13	0.00083355	0.00122879	1669.28
14	0.00122879	0.00181019	1748.4
15	0.00181019	0.00266544	1736.99
16	0.00266544	0.00392354	1724.88
17	0.00392354	0.00577422	1785.56
18	0.00577422	0.00849661	263064
19	0.00849661	inf	263064
