time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.27374e-06	813.556
1	2.27374e-06	5.61845e-06	813.556
2	5.61845e-06	1.05386e-05	22.0051
3	1.05386e-05	1.77762e-05	800.545
4	1.77762e-05	2.84229e-05	767.623
5	2.84229e-05	4.40845e-05	261.255
6	4.40845e-05	6.71229e-05	714.632
7	6.71229e-05	0.000101013	838.724
8	0.000101013	0.000150866	1014.07
9	0.000150866	0.000224201	1207.86
10	0.000224201	0.000332077	1390.42
11	0.000332077	0.000490766	1512.6
12	0.000490766	0.000724201	1559.92
13	0.000724201	0.00106759	1505.09
14	0.00106759	0.00157272	1374.45
15	0.00157272	0.00231578	1226.91
16	0.00231578	0.00340883	1108.47
17	0.00340883	0.00501673	1643.34
18	0.00501673	0.00738199	303938
19	0.00738199	inf	303938
