time_index	left_time_boundary	right_time_boundary	lambda
0	0	4.83673e-06	1031.91
1	4.83673e-06	1.19517e-05	1031.91
2	1.19517e-05	2.24179e-05	235.271
3	2.24179e-05	3.78139e-05	456.859
4	3.78139e-05	6.04618e-05	504.002
5	6.04618e-05	9.37772e-05	275.858
6	9.37772e-05	0.000142785	233.904
7	0.000142785	0.000214876	555.646
8	0.000214876	0.000320924	556.46
9	0.000320924	0.000476923	444.566
10	0.000476923	0.0007064	432.113
11	0.0007064	0.00104397	457.792
12	0.00104397	0.00154053	525.958
13	0.00154053	0.00227099	856.904
14	0.00227099	0.00334551	1059.73
15	0.00334551	0.00492616	1105.49
16	0.00492616	0.00725131	1132.16
17	0.00725131	0.0106717	1281.55
18	0.0106717	0.0157031	142121
19	0.0157031	inf	142121
