time_index	left_time_boundary	right_time_boundary	lambda
0	0	4.71468e-06	0.666034
1	4.71468e-06	1.16501e-05	0.666034
2	1.16501e-05	2.18522e-05	1131.72
3	2.18522e-05	3.68597e-05	573.085
4	3.68597e-05	5.89361e-05	97.5897
5	5.89361e-05	9.14109e-05	309.878
6	9.14109e-05	0.000139182	415.457
7	0.000139182	0.000209454	580.068
8	0.000209454	0.000312826	504.959
9	0.000312826	0.000464888	451.187
10	0.000464888	0.000688575	434.392
11	0.000688575	0.00101762	458.701
12	0.00101762	0.00150166	540.309
13	0.00150166	0.00221369	900.859
14	0.00221369	0.00326109	1076.18
15	0.00326109	0.00480185	1102.31
16	0.00480185	0.00706834	1086.69
17	0.00706834	0.0104024	1143.3
18	0.0104024	0.0153068	145956
19	0.0153068	inf	145956
