time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.25335e-06	1.40054
1	2.25335e-06	5.56807e-06	1.40054
2	5.56807e-06	1.04441e-05	11.8114
3	1.04441e-05	1.76168e-05	530.438
4	1.76168e-05	2.81681e-05	1035.47
5	2.81681e-05	4.36892e-05	871.642
6	4.36892e-05	6.6521e-05	777.427
7	6.6521e-05	0.000100107	629.599
8	0.000100107	0.000149513	1107.74
9	0.000149513	0.00022219	1238.55
10	0.00022219	0.0003291	1369.89
11	0.0003291	0.000486366	1470.98
12	0.000486366	0.000717708	1544.56
13	0.000717708	0.00105802	1556.96
14	0.00105802	0.00155862	1454.02
15	0.00155862	0.00229501	1237.04
16	0.00229501	0.00337826	1154.36
17	0.00337826	0.00497175	1818.21
18	0.00497175	0.00731579	306476
19	0.00731579	inf	306476
