time_index	left_time_boundary	right_time_boundary	lambda
0	0	4.94822e-06	40.9694
1	4.94822e-06	1.22272e-05	40.9694
2	1.22272e-05	2.29346e-05	598.252
3	2.29346e-05	3.86855e-05	498.863
4	3.86855e-05	6.18554e-05	40.4708
5	6.18554e-05	9.59388e-05	231.769
6	9.59388e-05	0.000146076	530.224
7	0.000146076	0.000219829	415.652
8	0.000219829	0.000328322	446.004
9	0.000328322	0.000487916	473.693
10	0.000487916	0.000722683	445.164
11	0.000722683	0.00106803	453.121
12	0.00106803	0.00157604	523.675
13	0.00157604	0.00232334	851.634
14	0.00232334	0.00342263	1114.64
15	0.00342263	0.0050397	1131.49
16	0.0050397	0.00741846	1096.48
17	0.00741846	0.0109177	1131.86
18	0.0109177	0.016065	138995
19	0.016065	inf	138995
