time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.92744e-06	1691.36
1	1.92744e-06	4.76273e-06	1691.36
2	4.76273e-06	8.93351e-06	4083.71
3	8.93351e-06	1.50688e-05	3306.17
4	1.50688e-05	2.4094e-05	3893.77
5	2.4094e-05	3.73702e-05	2848.41
6	3.73702e-05	5.68997e-05	2000.44
7	5.68997e-05	8.56281e-05	1925.39
8	8.56281e-05	0.000127888	2119.22
9	0.000127888	0.000190054	2235.61
10	0.000190054	0.0002815	2177.51
11	0.0002815	0.00041602	1964.34
12	0.00041602	0.000613901	1585.27
13	0.000613901	0.000904989	1138.45
14	0.000904989	0.00133319	812.369
15	0.00133319	0.00196307	696.068
16	0.00196307	0.00288964	767.294
17	0.00288964	0.00425265	1640.39
18	0.00425265	0.00625767	46.024
19	0.00625767	inf	46.024
