time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.16377e-06	3320.14
1	2.16377e-06	5.34673e-06	3320.14
2	5.34673e-06	1.00289e-05	1122.69
3	1.00289e-05	1.69165e-05	575.604
4	1.69165e-05	2.70483e-05	1110.88
5	2.70483e-05	4.19524e-05	1711.53
6	4.19524e-05	6.38767e-05	1774.39
7	6.38767e-05	9.61277e-05	1499.95
8	9.61277e-05	0.00014357	1462.89
9	0.00014357	0.000213358	1550.72
10	0.000213358	0.000316017	1604.9
11	0.000316017	0.000467032	1612.34
12	0.000467032	0.000689177	1560.06
13	0.000689177	0.00101596	1439.5
14	0.00101596	0.00149666	1207.33
15	0.00149666	0.00220378	939.152
16	0.00220378	0.00324397	718.702
17	0.00324397	0.00477411	577.002
18	0.00477411	0.00702497	710.118
19	0.00702497	inf	710.118
