time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.16338e-06	1996.09
1	2.16338e-06	5.34575e-06	1996.09
2	5.34575e-06	1.00271e-05	827.899
3	1.00271e-05	1.69134e-05	1872.77
4	1.69134e-05	2.70434e-05	1958.27
5	2.70434e-05	4.19447e-05	1194.87
6	4.19447e-05	6.38649e-05	998.925
7	6.38649e-05	9.611e-05	1152.97
8	9.611e-05	0.000143543	1391.99
9	0.000143543	0.000213318	1525.51
10	0.000213318	0.000315959	1568.75
11	0.000315959	0.000466946	1618.81
12	0.000466946	0.00068905	1567.52
13	0.00068905	0.00101577	1408.52
14	0.00101577	0.00149638	1184.43
15	0.00149638	0.00220337	938.294
16	0.00220337	0.00324337	845.665
17	0.00324337	0.00477323	1012.4
18	0.00477323	0.00702368	320617
19	0.00702368	inf	320617
