time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.77195e-06	1.13285
1	2.77195e-06	6.84955e-06	1.13285
2	6.84955e-06	1.28478e-05	889.212
3	1.28478e-05	2.16713e-05	1964.19
4	2.16713e-05	3.46509e-05	96.2531
5	3.46509e-05	5.37441e-05	583.538
6	5.37441e-05	8.18307e-05	630.188
7	8.18307e-05	0.000123147	254.39
8	0.000123147	0.000183923	345.29
9	0.000183923	0.000273327	453.912
10	0.000273327	0.000404841	575.451
11	0.000404841	0.000598302	807.703
12	0.000598302	0.000882886	1201.93
13	0.000882886	0.00130152	1835.32
14	0.00130152	0.00191733	2244.1
15	0.00191733	0.0028232	2101.55
16	0.0028232	0.00415576	1520.1
17	0.00415576	0.00611598	1069.09
18	0.00611598	0.0089995	985.188
19	0.0089995	inf	985.188
