time_index	left_time_boundary	right_time_boundary	lambda
0	0	4.74165e-06	314.323
1	4.74165e-06	1.17167e-05	314.323
2	1.17167e-05	2.19772e-05	820.793
3	2.19772e-05	3.70705e-05	230.944
4	3.70705e-05	5.92732e-05	125.462
5	5.92732e-05	9.19337e-05	259.657
6	9.19337e-05	0.000139978	615.015
7	0.000139978	0.000210652	524.768
8	0.000210652	0.000314615	444.759
9	0.000314615	0.000467548	428.598
10	0.000467548	0.000692514	430.563
11	0.000692514	0.00102344	464.018
12	0.00102344	0.00151025	572.58
13	0.00151025	0.00222635	888.773
14	0.00222635	0.00327975	1055.09
15	0.00327975	0.00482932	1073.02
16	0.00482932	0.00710876	1077.36
17	0.00710876	0.0104619	1191.15
18	0.0104619	0.0153944	145096
19	0.0153944	inf	145096
