time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.56485e-06	2.00668
1	1.56485e-06	3.86678e-06	2.00668
2	3.86678e-06	7.25296e-06	2.00667
3	7.25296e-06	1.22341e-05	2243.15
4	1.22341e-05	1.95615e-05	3627.79
5	1.95615e-05	3.03402e-05	2842.6
6	3.03402e-05	4.61959e-05	3145.65
7	4.61959e-05	6.95199e-05	3157.08
8	6.95199e-05	0.00010383	3092.08
9	0.00010383	0.000154301	3209.25
10	0.000154301	0.000228545	3290.26
11	0.000228545	0.000337759	2981.92
12	0.000337759	0.000498415	2133.18
13	0.000498415	0.000734744	1225.24
14	0.000734744	0.00108239	705.673
15	0.00108239	0.00159378	567.56
16	0.00159378	0.00234605	828.387
17	0.00234605	0.00345265	3994.24
18	0.00345265	0.00508049	20.9258
19	0.00508049	inf	20.9258
