time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.55889e-06	1.22715
1	2.55889e-06	6.32308e-06	1.22715
2	6.32308e-06	1.18603e-05	1.22766
3	1.18603e-05	2.00056e-05	3311.85
4	2.00056e-05	3.19875e-05	1197.9
5	3.19875e-05	4.96132e-05	682.289
6	4.96132e-05	7.5541e-05	946.806
7	7.5541e-05	0.000113681	1169.61
8	0.000113681	0.000169786	1146.15
9	0.000169786	0.000252318	1299.16
10	0.000252318	0.000373724	1451.97
11	0.000373724	0.000552315	1391.25
12	0.000552315	0.000815025	1244.13
13	0.000815025	0.00120148	1109.59
14	0.00120148	0.00176996	976.583
15	0.00176996	0.0026062	871.376
16	0.0026062	0.00383634	887.502
17	0.00383634	0.00564589	1540.96
18	0.00564589	0.00830778	28.1154
19	0.00830778	inf	28.1154
