time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.94148e-06	1.6174
1	1.94148e-06	4.79744e-06	1.6174
2	4.79744e-06	8.99862e-06	9165.07
3	8.99862e-06	1.51786e-05	2822.07
4	1.51786e-05	2.42696e-05	2151.25
5	2.42696e-05	3.76425e-05	1958.46
6	3.76425e-05	5.73144e-05	2033.23
7	5.73144e-05	8.62522e-05	1997.46
8	8.62522e-05	0.00012882	2027.01
9	0.00012882	0.000191439	2088.4
10	0.000191439	0.000283552	2115.86
11	0.000283552	0.000419052	1991.18
12	0.000419052	0.000618375	1636.41
13	0.000618375	0.000911584	1229.21
14	0.000911584	0.0013429	956.462
15	0.0013429	0.00197738	832.618
16	0.00197738	0.0029107	784.689
17	0.0029107	0.00428365	786.215
18	0.00428365	0.00630327	191.499
19	0.00630327	inf	191.499
