time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.22969e-06	2.55361
1	1.22969e-06	3.03858e-06	2.55361
2	3.03858e-06	5.6995e-06	2.55361
3	5.6995e-06	9.61377e-06	2.55361
4	9.61377e-06	1.53717e-05	3022.62
5	1.53717e-05	2.38418e-05	3971.31
6	2.38418e-05	3.63015e-05	3221.93
7	3.63015e-05	5.463e-05	3383.89
8	5.463e-05	8.15915e-05	3739.26
9	8.15915e-05	0.000121253	3845.35
10	0.000121253	0.000179595	3783.62
11	0.000179595	0.000265417	3540.79
12	0.000265417	0.000391664	2975.62
13	0.000391664	0.000577375	2206.77
14	0.000577375	0.000850561	1529.67
15	0.000850561	0.00125242	1121.76
16	0.00125242	0.00184357	957.732
17	0.00184357	0.00271316	1074.25
18	0.00271316	0.00399234	206.103
19	0.00399234	inf	206.103
