time_index	left_time_boundary	right_time_boundary	lambda
0	0	4.78034e-06	192.681
1	4.78034e-06	1.18123e-05	192.681
2	1.18123e-05	2.21565e-05	1105.18
3	2.21565e-05	3.7373e-05	467.946
4	3.7373e-05	5.97568e-05	92.8638
5	5.97568e-05	9.26838e-05	619.74
6	9.26838e-05	0.00014112	425.861
7	0.00014112	0.000212371	323.068
8	0.000212371	0.000317183	484.676
9	0.000317183	0.000471362	441.317
10	0.000471362	0.000698164	417.235
11	0.000698164	0.00103179	450.125
12	0.00103179	0.00152257	542.423
13	0.00152257	0.00224451	872.298
14	0.00224451	0.00330651	1111.82
15	0.00330651	0.00486872	1152.87
16	0.00486872	0.00716677	1139.4
17	0.00716677	0.0105472	1138.72
18	0.0105472	0.01552	143897
19	0.01552	inf	143897
