time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.79761e-06	8.76675
1	2.79761e-06	6.91295e-06	8.76675
2	6.91295e-06	1.29667e-05	560.639
3	1.29667e-05	2.18719e-05	1346.72
4	2.18719e-05	3.49716e-05	75.736
5	3.49716e-05	5.42416e-05	231.785
6	5.42416e-05	8.25882e-05	341.181
7	8.25882e-05	0.000124286	460.152
8	0.000124286	0.000185626	414.902
9	0.000185626	0.000275857	450.904
10	0.000275857	0.000408589	587.721
11	0.000408589	0.00060384	849.207
12	0.00060384	0.000891058	1252.27
13	0.000891058	0.00131356	1823.01
14	0.00131356	0.00193508	2226.17
15	0.00193508	0.00284933	2190.26
16	0.00284933	0.00419423	1425.58
17	0.00419423	0.00617259	1787.24
18	0.00617259	0.00908281	42.5785
19	0.00908281	inf	42.5785
