time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.15859e-06	4534.79
1	2.15859e-06	5.33392e-06	4534.79
2	5.33392e-06	1.00049e-05	908.868
3	1.00049e-05	1.6876e-05	902.495
4	1.6876e-05	2.69835e-05	940.979
5	2.69835e-05	4.18519e-05	1311.09
6	4.18519e-05	6.37237e-05	1555.17
7	6.37237e-05	9.58974e-05	1443.52
8	9.58974e-05	0.000143226	1380.27
9	0.000143226	0.000212847	1493.51
10	0.000212847	0.00031526	1627.51
11	0.00031526	0.000465913	1678.8
12	0.000465913	0.000687526	1571.46
13	0.000687526	0.00101352	1373.66
14	0.00101352	0.00149307	1147.47
15	0.00149307	0.0021985	938.963
16	0.0021985	0.0032362	867.909
17	0.0032362	0.00476267	892.469
18	0.00476267	0.00700815	1092.19
19	0.00700815	inf	1092.19
