time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.48406e-06	1.26412
1	2.48406e-06	6.13815e-06	1.26412
2	6.13815e-06	1.15134e-05	417.87
3	1.15134e-05	1.94205e-05	974.902
4	1.94205e-05	3.1052e-05	686.419
5	3.1052e-05	4.81622e-05	808.952
6	4.81622e-05	7.33317e-05	974.421
7	7.33317e-05	0.000110357	1043.55
8	0.000110357	0.000164821	1083.61
9	0.000164821	0.000244939	1178.36
10	0.000244939	0.000362794	1271.69
11	0.000362794	0.000536162	1338.02
12	0.000536162	0.000791189	1339.56
13	0.000791189	0.00116634	1264.67
14	0.00116634	0.00171819	1123.45
15	0.00171819	0.00252998	953.178
16	0.00252998	0.00372414	1011.17
17	0.00372414	0.00548077	1523.43
18	0.00548077	0.00806481	278339
19	0.00806481	inf	278339
