time_index	left_time_boundary	right_time_boundary	lambda
0	0	4.7861e-06	821.904
1	4.7861e-06	1.18266e-05	821.904
2	1.18266e-05	2.21832e-05	390.095
3	2.21832e-05	3.74181e-05	352.654
4	3.74181e-05	5.98289e-05	651.94
5	5.98289e-05	9.27956e-05	871.708
6	9.27956e-05	0.00014129	306.833
7	0.00014129	0.000212627	329.468
8	0.000212627	0.000317565	545.079
9	0.000317565	0.000471931	582.884
10	0.000471931	0.000699006	465.92
11	0.000699006	0.00103304	431.075
12	0.00103304	0.00152441	507.853
13	0.00152441	0.00224722	734.936
14	0.00224722	0.00331049	1047.21
15	0.00331049	0.00487459	1238.79
16	0.00487459	0.00717541	1210.51
17	0.00717541	0.01056	922.093
18	0.01056	0.0155387	534.48
19	0.0155387	inf	534.48
