time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.47227e-06	98.0417
1	2.47227e-06	6.10903e-06	98.0417
2	6.10903e-06	1.14588e-05	2067.63
3	1.14588e-05	1.93284e-05	1820.12
4	1.93284e-05	3.09047e-05	711.674
5	3.09047e-05	4.79338e-05	1221.6
6	4.79338e-05	7.29838e-05	1720.21
7	7.29838e-05	0.000109833	1211.6
8	0.000109833	0.000164039	1129.38
9	0.000164039	0.000243777	1303.86
10	0.000243777	0.000361073	1401.32
11	0.000361073	0.000533618	1402.69
12	0.000533618	0.000787436	1369.62
13	0.000787436	0.00116081	1237.38
14	0.00116081	0.00171004	1014
15	0.00171004	0.00251798	845.634
16	0.00251798	0.00370647	791.013
17	0.00370647	0.00545477	795.797
18	0.00545477	0.00802655	135.958
19	0.00802655	inf	135.958
