time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.92718e-06	3059.87
1	1.92718e-06	4.76209e-06	3059.87
2	4.76209e-06	8.93231e-06	1923.93
3	8.93231e-06	1.50668e-05	2189.27
4	1.50668e-05	2.40907e-05	4151.22
5	2.40907e-05	3.73651e-05	3072.19
6	3.73651e-05	5.68921e-05	1890.5
7	5.68921e-05	8.56166e-05	1763.15
8	8.56166e-05	0.000127871	1970.8
9	0.000127871	0.000190028	2195.96
10	0.000190028	0.000281462	2243.07
11	0.000281462	0.000415964	2061.42
12	0.000415964	0.000613819	1658.69
13	0.000613819	0.000904867	1146.35
14	0.000904867	0.00133301	759.092
15	0.00133301	0.00196281	604.337
16	0.00196281	0.00288926	693.021
17	0.00288926	0.00425208	2701.21
18	0.00425208	0.00625683	4.95211
19	0.00625683	inf	4.95211
