time_index	left_time_boundary	right_time_boundary	lambda
0	0	4.80706e-06	213.337
1	4.80706e-06	1.18783e-05	213.337
2	1.18783e-05	2.22803e-05	833.855
3	2.22803e-05	3.75819e-05	744.54
4	3.75819e-05	6.00908e-05	39.0222
5	6.00908e-05	9.32019e-05	190.219
6	9.32019e-05	0.000141909	597.446
7	0.000141909	0.000213558	455.577
8	0.000213558	0.000318955	446.543
9	0.000318955	0.000473997	489.11
10	0.000473997	0.000702067	480.17
11	0.000702067	0.00103756	471.077
12	0.00103756	0.00153108	524.037
13	0.00153108	0.00225706	788.35
14	0.00225706	0.00332499	1154.07
15	0.00332499	0.00489593	1135.05
16	0.00489593	0.00720683	1096.67
17	0.00720683	0.0106062	1140.2
18	0.0106062	0.0156067	143129
19	0.0156067	inf	143129
