time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.01615e-06	8100.37
1	1.01615e-06	2.51093e-06	8100.37
2	2.51093e-06	4.70978e-06	22624.7
3	4.70978e-06	7.94433e-06	18881.3
4	7.94433e-06	1.27024e-05	14926
5	1.27024e-05	1.97017e-05	13285.3
6	1.97017e-05	2.99977e-05	12275.9
7	2.99977e-05	4.51434e-05	9803.63
8	4.51434e-05	6.74231e-05	7320.66
9	6.74231e-05	0.000100197	5568.93
10	0.000100197	0.000148408	4219.44
11	0.000148408	0.000219327	3062.76
12	0.000219327	0.000323651	2158.31
13	0.000323651	0.000477113	1495.68
14	0.000477113	0.00070286	1068.27
15	0.00070286	0.00103494	854.445
16	0.00103494	0.00152343	851.357
17	0.00152343	0.00224201	1159.92
18	0.00224201	0.00329907	174.868
19	0.00329907	inf	174.868
