time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.03652e-06	10816.7
1	1.03652e-06	2.56126e-06	10816.7
2	2.56126e-06	4.80419e-06	32307.1
3	4.80419e-06	8.10359e-06	17950.3
4	8.10359e-06	1.29571e-05	15417.1
5	1.29571e-05	2.00966e-05	14031.2
6	2.00966e-05	3.05991e-05	11905.7
7	3.05991e-05	4.60484e-05	9252.66
8	4.60484e-05	6.87747e-05	7198.58
9	6.87747e-05	0.000102206	5687.14
10	0.000102206	0.000151383	4401.21
11	0.000151383	0.000223724	3161.39
12	0.000223724	0.000330139	2017.31
13	0.000330139	0.000486678	1170.58
14	0.000486678	0.00071695	720.587
15	0.00071695	0.00105568	558.276
16	0.00105568	0.00155397	574.09
17	0.00155397	0.00228696	2582.36
18	0.00228696	0.0033652	55.203
19	0.0033652	inf	55.203
