time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.05219e-06	9472.49
1	1.05219e-06	2.59998e-06	9472.49
2	2.59998e-06	4.87682e-06	28702.5
3	4.87682e-06	8.22609e-06	20607.4
4	8.22609e-06	1.31529e-05	19371.4
5	1.31529e-05	2.04004e-05	16436.7
6	2.04004e-05	3.10617e-05	12667.4
7	3.10617e-05	4.67445e-05	9295.76
8	4.67445e-05	6.98144e-05	6890.38
9	6.98144e-05	0.000103751	5392.16
10	0.000103751	0.000153671	4245.27
11	0.000153671	0.000227106	3112.52
12	0.000227106	0.00033513	1984.84
13	0.00033513	0.000494035	1099.48
14	0.000494035	0.000727788	632.663
15	0.000727788	0.00107164	480.479
16	0.00107164	0.00157746	514.448
17	0.00157746	0.00232153	2492.65
18	0.00232153	0.00341607	69.2714
19	0.00341607	inf	69.2714
