time_index	left_time_boundary	right_time_boundary	lambda
0	0	5.05086e-06	0.625509
1	5.05086e-06	1.24808e-05	0.625509
2	1.24808e-05	2.34103e-05	840.83
3	2.34103e-05	3.9488e-05	701.811
4	3.9488e-05	6.31385e-05	467
5	6.31385e-05	9.79289e-05	407.291
6	9.79289e-05	0.000149106	466.52
7	0.000149106	0.000224389	650.002
8	0.000224389	0.000335132	768.2
9	0.000335132	0.000498037	772.398
10	0.000498037	0.000737674	700.519
11	0.000737674	0.00109018	605.533
12	0.00109018	0.00160873	505.868
13	0.00160873	0.00237153	442.883
14	0.00237153	0.00349362	442.854
15	0.00349362	0.00514424	570.811
16	0.00514424	0.00757234	729.733
17	0.00757234	0.0111441	879.516
18	0.0111441	0.0163983	136816
19	0.0163983	inf	136816
