time_index	left_time_boundary	right_time_boundary	lambda
0	0	5.14092e-06	0.611264
1	5.14092e-06	1.27033e-05	0.611264
2	1.27033e-05	2.38278e-05	590.813
3	2.38278e-05	4.01921e-05	377.079
4	4.01921e-05	6.42643e-05	344.265
5	6.42643e-05	9.96751e-05	391.4
6	9.96751e-05	0.000151765	472.593
7	0.000151765	0.00022839	640.107
8	0.00022839	0.000341108	764.892
9	0.000341108	0.000506918	754.305
10	0.000506918	0.000750827	688.259
11	0.000750827	0.00110962	606.153
12	0.00110962	0.00163742	510.807
13	0.00163742	0.00241382	446.936
14	0.00241382	0.00355592	453.813
15	0.00355592	0.00523597	588.506
16	0.00523597	0.00770736	737.952
17	0.00770736	0.0113428	877.748
18	0.0113428	0.0166907	134383
19	0.0166907	inf	134383
