time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.01085e-06	15171.3
1	1.01085e-06	2.49784e-06	15171.3
2	2.49784e-06	4.68522e-06	14853
3	4.68522e-06	7.90291e-06	19943
4	7.90291e-06	1.26362e-05	19363.6
5	1.26362e-05	1.9599e-05	17932.4
6	1.9599e-05	2.98413e-05	14324.3
7	2.98413e-05	4.49081e-05	10598.3
8	4.49081e-05	6.70715e-05	8040.72
9	6.70715e-05	9.96745e-05	6152.11
10	9.96745e-05	0.000147634	4502.22
11	0.000147634	0.000218184	2963.79
12	0.000218184	0.000321963	1611.85
13	0.000321963	0.000474626	754.685
14	0.000474626	0.000699195	396.613
15	0.000699195	0.00102954	309.009
16	0.00102954	0.00151549	376.496
17	0.00151549	0.00223032	5501.54
18	0.00223032	0.00328186	5.13372
19	0.00328186	inf	5.13372
