time_index	left_time_boundary	right_time_boundary	lambda
0	0	4.99791e-06	0.628291
1	4.99791e-06	1.23499e-05	0.628291
2	1.23499e-05	2.31649e-05	1841.28
3	2.31649e-05	3.9074e-05	450.266
4	3.9074e-05	6.24766e-05	720.348
5	6.24766e-05	9.69023e-05	599.284
6	9.69023e-05	0.000147543	765.171
7	0.000147543	0.000222037	907.199
8	0.000222037	0.000331619	870.014
9	0.000331619	0.000492816	756.582
10	0.000492816	0.000729941	694.389
11	0.000729941	0.00107876	637.346
12	0.00107876	0.00159187	502.307
13	0.00159187	0.00234667	396.382
14	0.00234667	0.003457	382.464
15	0.003457	0.00509032	489.713
16	0.00509032	0.00749296	705.778
17	0.00749296	0.0110273	905.383
18	0.0110273	0.0162264	692.096
19	0.0162264	inf	692.096
