time_index	left_time_boundary	right_time_boundary	lambda
0	0	5.1475e-06	0.610032
1	5.1475e-06	1.27196e-05	0.610032
2	1.27196e-05	2.38583e-05	1524.47
3	2.38583e-05	4.02435e-05	407.425
4	4.02435e-05	6.43465e-05	642.119
5	6.43465e-05	9.98025e-05	576.607
6	9.98025e-05	0.000151959	741.832
7	0.000151959	0.000228682	904.286
8	0.000228682	0.000341544	919.801
9	0.000341544	0.000507566	780.349
10	0.000507566	0.000751788	675.723
11	0.000751788	0.00111104	588.618
12	0.00111104	0.00163951	458.408
13	0.00163951	0.00241691	379.455
14	0.00241691	0.00356047	395.058
15	0.00356047	0.00524267	519.01
16	0.00524267	0.00771722	637.466
17	0.00771722	0.0113573	654.1
18	0.0113573	0.016712	587.053
19	0.016712	inf	587.053
