time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.00104e-06	3.13689
1	1.00104e-06	2.47358e-06	3.13689
2	2.47358e-06	4.63972e-06	44795.2
3	4.63972e-06	7.82616e-06	24817.9
4	7.82616e-06	1.25135e-05	15939
5	1.25135e-05	1.94086e-05	13222.1
6	1.94086e-05	2.95515e-05	12173
7	2.95515e-05	4.44719e-05	10598.9
8	4.44719e-05	6.64202e-05	8460.69
9	6.64202e-05	9.87065e-05	6360.66
10	9.87065e-05	0.0001462	4574.54
11	0.0001462	0.000216065	3076.09
12	0.000216065	0.000318837	1856.57
13	0.000318837	0.000470016	1054.07
14	0.000470016	0.000692405	678.623
15	0.000692405	0.00101954	584.711
16	0.00101954	0.00150077	677.344
17	0.00150077	0.00220866	2804.79
18	0.00220866	0.00324999	55.0051
19	0.00324999	inf	55.0051
