time_index	left_time_boundary	right_time_boundary	lambda
0	0	5.07156e-06	0.668344
1	5.07156e-06	1.25319e-05	0.668344
2	1.25319e-05	2.35063e-05	736.502
3	2.35063e-05	3.96498e-05	728.59
4	3.96498e-05	6.33972e-05	473.951
5	6.33972e-05	9.83301e-05	395.648
6	9.83301e-05	0.000149717	425.494
7	0.000149717	0.000225309	608.98
8	0.000225309	0.000336505	743.079
9	0.000336505	0.000500078	725.911
10	0.000500078	0.000740696	670.012
11	0.000740696	0.00109465	605.087
12	0.00109465	0.00161533	519.528
13	0.00161533	0.00238125	453.572
14	0.00238125	0.00350794	444.194
15	0.00350794	0.00516532	612.492
16	0.00516532	0.00760336	753.778
17	0.00760336	0.0111898	864.573
18	0.0111898	0.0164655	136222
19	0.0164655	inf	136222
