time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.04382e-06	4563.21
1	2.04382e-06	5.05031e-06	4563.21
2	5.05031e-06	9.47293e-06	6360.48
3	9.47293e-06	1.59787e-05	4088.2
4	1.59787e-05	2.55488e-05	3350.62
5	2.55488e-05	3.96266e-05	2836.51
6	3.96266e-05	6.03354e-05	2893.77
7	6.03354e-05	9.07985e-05	2673.81
8	9.07985e-05	0.00013561	2312.64
9	0.00013561	0.000201529	2025.52
10	0.000201529	0.000298498	1861.45
11	0.000298498	0.00044114	1734.65
12	0.00044114	0.00065097	1465.59
13	0.00065097	0.000959634	1028.95
14	0.000959634	0.00141369	641.983
15	0.00141369	0.0020816	456.535
16	0.0020816	0.00306413	516.107
17	0.00306413	0.00450944	3260.82
18	0.00450944	0.00663552	2.48009
19	0.00663552	inf	2.48009
