time_index	left_time_boundary	right_time_boundary	lambda
0	0	5.09835e-06	0.615916
1	5.09835e-06	1.25981e-05	0.615916
2	1.25981e-05	2.36304e-05	737.965
3	2.36304e-05	3.98592e-05	262.739
4	3.98592e-05	6.37321e-05	470.084
5	6.37321e-05	9.88495e-05	403.292
6	9.88495e-05	0.000150508	565.851
7	0.000150508	0.000226499	703.941
8	0.000226499	0.000338283	779.429
9	0.000338283	0.000502719	768.995
10	0.000502719	0.000744609	704.347
11	0.000744609	0.00110043	615.557
12	0.00110043	0.00162386	502.039
13	0.00162386	0.00239383	429.333
14	0.00239383	0.00352647	435.846
15	0.00352647	0.00519261	567.726
16	0.00519261	0.00764353	756.95
17	0.00764353	0.0112489	878.144
18	0.0112489	0.0165524	135561
19	0.0165524	inf	135561
