time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.90372e-06	10535.2
1	1.90372e-06	4.70414e-06	10535.2
2	4.70414e-06	8.82362e-06	9562.21
3	8.82362e-06	1.48834e-05	3375.65
4	1.48834e-05	2.37976e-05	3098.86
5	2.37976e-05	3.69105e-05	3176.14
6	3.69105e-05	5.61998e-05	3477.92
7	5.61998e-05	8.45747e-05	3594.81
8	8.45747e-05	0.000126315	3073.8
9	0.000126315	0.000187716	2318.23
10	0.000187716	0.000278037	1794.42
11	0.000278037	0.000410902	1532.05
12	0.000410902	0.000606349	1348.91
13	0.000606349	0.000893856	1125.23
14	0.000893856	0.00131678	868.943
15	0.00131678	0.00193892	718.288
16	0.00193892	0.0028541	750.255
17	0.0028541	0.00420034	1148.71
18	0.00420034	0.00618069	84.0406
19	0.00618069	inf	84.0406
