time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.04323e-06	5977.39
1	2.04323e-06	5.04886e-06	5977.39
2	5.04886e-06	9.4702e-06	10077.9
3	9.4702e-06	1.59741e-05	2466.12
4	1.59741e-05	2.55415e-05	2750.16
5	2.55415e-05	3.96152e-05	2442.04
6	3.96152e-05	6.03181e-05	2470.45
7	6.03181e-05	9.07723e-05	2577.08
8	9.07723e-05	0.000135571	2431.93
9	0.000135571	0.000201471	2119.95
10	0.000201471	0.000298412	1861.38
11	0.000298412	0.000441013	1676.53
12	0.000441013	0.000650782	1411.57
13	0.000650782	0.000959358	1030.96
14	0.000959358	0.00141328	701.037
15	0.00141328	0.002081	541.575
16	0.002081	0.00306324	570.402
17	0.00306324	0.00450814	2688.81
18	0.00450814	0.00663361	2.04844
19	0.00663361	inf	2.04844
