time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.13739e-06	4946.67
1	2.13739e-06	5.28154e-06	4946.67
2	5.28154e-06	9.90666e-06	7804.83
3	9.90666e-06	1.67103e-05	4691.65
4	1.67103e-05	2.67186e-05	2949.26
5	2.67186e-05	4.1441e-05	2295.74
6	4.1441e-05	6.30979e-05	2189.96
7	6.30979e-05	9.49557e-05	2163.43
8	9.49557e-05	0.000141819	2162.17
9	0.000141819	0.000210756	2049.22
10	0.000210756	0.000312164	1828.76
11	0.000312164	0.000461338	1559.89
12	0.000461338	0.000680775	1274.46
13	0.000680775	0.00100357	1009.74
14	0.00100357	0.00147841	825.309
15	0.00147841	0.00217691	749.32
16	0.00217691	0.00320442	769.146
17	0.00320442	0.0047159	1031.31
18	0.0047159	0.00693933	75.0851
19	0.00693933	inf	75.0851
