time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.03143e-06	3.04444
1	1.03143e-06	2.5487e-06	3.04444
2	2.5487e-06	4.78062e-06	27740.2
3	4.78062e-06	8.06383e-06	14097.8
4	8.06383e-06	1.28935e-05	12750
5	1.28935e-05	1.9998e-05	13218.8
6	1.9998e-05	3.04489e-05	13308.8
7	3.04489e-05	4.58225e-05	10248.5
8	4.58225e-05	6.84372e-05	7026.95
9	6.84372e-05	0.000101704	5091.87
10	0.000101704	0.00015064	3873.77
11	0.00015064	0.000222626	2982.37
12	0.000222626	0.000328519	2297.89
13	0.000328519	0.00048429	1681
14	0.00048429	0.000713432	1159.23
15	0.000713432	0.0010505	804.355
16	0.0010505	0.00154635	590.802
17	0.00154635	0.00227574	448.426
18	0.00227574	0.00334869	446.337
19	0.00334869	inf	446.337
