time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.48391e-06	1.2642
1	2.48391e-06	6.13778e-06	1.2642
2	6.13778e-06	1.15127e-05	2984.16
3	1.15127e-05	1.94193e-05	1495.35
4	1.94193e-05	3.10502e-05	1355.17
5	3.10502e-05	4.81593e-05	625.355
6	4.81593e-05	7.33273e-05	539.657
7	7.33273e-05	0.00011035	644.779
8	0.00011035	0.000164811	873.681
9	0.000164811	0.000244924	1098.57
10	0.000244924	0.000362772	1299.85
11	0.000362772	0.000536129	1433.65
12	0.000536129	0.000791141	1453.85
13	0.000791141	0.00116627	1316.97
14	0.00116627	0.00171809	1138.43
15	0.00171809	0.00252983	1092.32
16	0.00252983	0.00372392	1133.54
17	0.00372392	0.00548044	963.928
18	0.00548044	0.00806433	643.857
19	0.00806433	inf	643.857
