time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.29922e-06	17.9791
1	2.29922e-06	5.68143e-06	17.9791
2	5.68143e-06	1.06567e-05	428.526
3	1.06567e-05	1.79755e-05	530.551
4	1.79755e-05	2.87415e-05	1514.19
5	2.87415e-05	4.45786e-05	861.687
6	4.45786e-05	6.78753e-05	434.468
7	6.78753e-05	0.000102145	616.15
8	0.000102145	0.000152557	803.986
9	0.000152557	0.000226714	1005.68
10	0.000226714	0.0003358	1201.23
11	0.0003358	0.000496267	1419.08
12	0.000496267	0.000732319	1639.96
13	0.000732319	0.00107956	1667.14
14	0.00107956	0.00159035	1468.04
15	0.00159035	0.00234173	1234.17
16	0.00234173	0.00344704	1343.72
17	0.00344704	0.00507296	1815.81
18	0.00507296	0.00746473	300214
19	0.00746473	inf	300214
