time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.15409e-06	1.45776
1	2.15409e-06	5.3228e-06	1.45776
2	5.3228e-06	9.98403e-06	1.4581
3	9.98403e-06	1.68408e-05	3169.85
4	1.68408e-05	2.69273e-05	1134.16
5	2.69273e-05	4.17646e-05	1746.73
6	4.17646e-05	6.35907e-05	1030.05
7	6.35907e-05	9.56974e-05	880.511
8	9.56974e-05	0.000142927	1153.33
9	0.000142927	0.000212403	1306.95
10	0.000212403	0.000314603	1403.16
11	0.000314603	0.000464941	1499.91
12	0.000464941	0.000686092	1605.63
13	0.000686092	0.00101141	1612.83
14	0.00101141	0.00148996	1451.4
15	0.00148996	0.00219391	1259.32
16	0.00219391	0.00322945	1035.33
17	0.00322945	0.00475274	895.56
18	0.00475274	0.00699353	1245.82
19	0.00699353	inf	1245.82
