time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.42614e-06	1.29444
1	2.42614e-06	5.99504e-06	1.29444
2	5.99504e-06	1.1245e-05	1553.52
3	1.1245e-05	1.89677e-05	1266.11
4	1.89677e-05	3.0328e-05	1115.58
5	3.0328e-05	4.70393e-05	650.245
6	4.70393e-05	7.16219e-05	561.019
7	7.16219e-05	0.000107783	684.172
8	0.000107783	0.000160978	888.841
9	0.000160978	0.000239228	1042.76
10	0.000239228	0.000354335	1211.35
11	0.000354335	0.000523661	1429.68
12	0.000523661	0.000772742	1551.07
13	0.000772742	0.00113915	1445.74
14	0.00113915	0.00167813	1324.95
15	0.00167813	0.00247099	1234.73
16	0.00247099	0.00363731	947.307
17	0.00363731	0.00535298	692.417
18	0.00535298	0.00787677	812.543
19	0.00787677	inf	812.543
