time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.3106e-06	1.35902
1	2.3106e-06	5.70955e-06	1.35902
2	5.70955e-06	1.07095e-05	1197.48
3	1.07095e-05	1.80645e-05	912.025
4	1.80645e-05	2.88838e-05	878.909
5	2.88838e-05	4.47993e-05	1292.65
6	4.47993e-05	6.82112e-05	742.226
7	6.82112e-05	0.000102651	835.115
8	0.000102651	0.000153312	1049.3
9	0.000153312	0.000227836	1244.26
10	0.000227836	0.000337462	1427.09
11	0.000337462	0.000498724	1586.69
12	0.000498724	0.000735943	1609.74
13	0.000735943	0.0010849	1420.61
14	0.0010849	0.00159822	1198.63
15	0.00159822	0.00235332	1108.34
16	0.00235332	0.0034641	1083.71
17	0.0034641	0.00509807	1112.36
18	0.00509807	0.00750168	3405.89
19	0.00750168	inf	3405.89
